x,y,class
2.745071229516849,1.792603548243223,1
2.9715328071510387,4.284544784612038,1
1.648769937914996,1.6487945645762292,1
4.368819223261087,3.151152093729363,1
1.2957884210975719,2.813840065378947,1
1.3048734607813066,1.3014053696446148,1
2.362943407349051,-0.8699203669866966,1
-0.5873767487695494,1.156568706138541,1
0.4807533194983642,2.471370998892911,1
0.6379638867181836,-0.11845555200293711,1
4.198473153382331,1.6613355492701964,1
2.1012923070318856,-0.1371222793201854,1
1.183425913212226,2.166383884564799,1
0.2735096338665457,2.563547027518508,1
1.0990419651217924,1.5624593753100848,1
1.0974400816559047,4.778417276763406,1
1.979754162893099,0.41343360656614947,1
3.2338173681547833,0.16873452504346664,1
2.313295392507133,-0.9395051858196632,1
0.007720926652354354,2.2952918538036853,1
3.1076998699931155,2.2570524217849557,1
1.8265275764176392,1.548344456616067,1
-0.21778298555114084,0.9202336874079371,1
1.3090418435603186,3.585683339328374,1
2.5154274343526923,-0.6445602330441007,1
2.4861259540921923,1.4223765793755252,1
0.9846169995410619,2.917514433261302,1
3.5464992837439264,3.3969201786742977,1
0.7411737151660422,1.536181436223178,1
2.496895147105346,3.463317690683539,1
1.281238643232065,1.7215115350042742,1
0.3404975389909577,0.2056900638789938,1
3.218788733591297,4.0343600428562345,1
1.8919848176294993,3.5052993468380365,1
2.542454037571451,1.0323203680923136,1
2.542093408262621,4.307054849698954,1
1.9462609413350727,4.346965483721009,1
-1.9296176561346163,3.232853756562836,1
2.130570602357257,1.5514889743011988,1
2.1376411648032536,-0.9813533719013394,1
1.6704921682437321,2.53566885726762,1
4.216841067112274,1.222594672589529,1
0.7872595956602186,1.2473644346231951,1
3.373103176553111,2.4931266644895267,1
1.2053596943494418,2.769901149670034,1
2.1456163240220607,3.4529674857993338,1
0.9469203591839714,1.5085067801033478,1
1.4118377703017635,-0.19527242219817786,1
2.444180415596864,2.391582908269834,1
2.0076701849636915,1.6481192999372796,1
-0.12305611307562137,1.3690320158519613,1
1.4859282252098458,0.7965840961675716,1
1.7580714325009863,2.606076285221808,1
4.829278851815795,2.2618667192477586,1
